participant_id,agreeable,allowance_level,extraversion,group_experiment,honesty_humility,neuroticism,openness,religious_affiliation,religious_service,study_program,twt_sospeso,z_agreeable,z_honesty_humility,z_neuroticism,z_extraversion,z_openness,z_twt_sospeso,religiousservice_01,religious_composite_raw,z_religious_composite,weighted_prosocial,z_weighted_prosocial,anchored_prosocial_behavior,weighted_disclosure_noincome,weighted_disclosure_categorical,z_weighted_categorical,z_anchored_prosocial_behavior,income_high_cat,beta0,fs_deterministic_categorical,disclose_categorical
929,3.3,4,4.0999999,HighSub,2.75,2.3,3.5,0,1,CLEAM,12,-.65922976,-1.1495057,-.58795774,.77564591,-1.1063219,.87305588,.25,.125,-.24554211,-.084561974,-.98232239,-.5184778,-.038945436,-.042159934,-1.2198703,-.65041703,1,.1,-.83514369,0
859,4.0166669,4,4.1999998,MidSub,3.3125,2,4.4000001,0,2,CLEF,0,1.2607334,-.14263938,-1.0265762,.91871619,.66943061,-.33912086,.5,.25,.23190089,.052534163,.61026818,.37292093,-.015848922,-.019063422,-.55158681,.46781972,1,.1,.058116458,1
750,3.6166666,4,3.4000001,NoSub,4.125,3.4000001,3.4000001,0,1,MM,0,.18912554,1.311723,1.0203104,-.22584672,-1.3036275,-.33912086,.25,.125,-.24554211,.0050705587,.058902632,-.040603243,.054960795,.051746294,1.4972492,-.050935719,1,.1,.82315677,1
745,3.7833333,4,1.7,MidSub,4.0625,3.0999999,4.4000001,0,1,CLEF,0,.63562864,1.199849,.58169156,-2.6580439,.66943061,-.33912086,.25,.125,-.24554211,.045009404,.52285612,.30736187,.027619181,.02440468,.70613629,.38557756,1,.1,.64585692,1
927,3.8499999,4,4.5,MidSub,3.25,1.9,4.6999998,1,2,PPA,0,.81422961,-.25451341,-1.1727824,1.3479277,1.2613475,-.33912086,.5,.75,2.1416728,.17772248,2.0645306,1.4636178,-.018797774,-.022012275,-.63691008,1.8360709,1,.1,.69958043,1
743,3.8166666,4,2.4000001,HighSub,3.9375,2.4000001,3.3,0,0,FIN,0,.72492909,.97610092,-.44175136,-1.6565509,-1.5009336,-.33912086,0,0,-.72298509,-.027700441,-.32178488,-.32611889,.0099867657,.0067722653,.19595307,-.40910774,1,.1,-.0065773353,0
840,3.3,4,3.7,HighSub,3.25,2.4000001,3.8,0,1,CLEF,0,-.65922976,-.25451341,-.44175136,.20336446,-.51440454,-.33912086,.25,.125,-.24554211,-.048328023,-.56140721,-.50583565,-.013822472,-.017036973,-.49295273,-.63455778,1,.1,-.46375525,0
1014,3.4000001,4,2.7,HighSub,3.0625,3,2.7,0,2,CLEF,0,-.39132765,-.59013551,.43548551,-1.2273397,-2.6847682,-.33912086,.5,.25,.23190089,-.055436328,-.64398152,-.56776637,-.018155398,-.021369899,-.61832333,-.71224833,1,.1,-.5652858,0
868,4.3333335,4,4.0999999,NoSub,3.5,2,4.5999999,0,0,BIEM,0,2.1090887,.1929827,-1.0265762,.77564591,1.0640419,-.33912086,0,0,-.72298509,.024486601,.28445098,.12855801,-.0068975235,-.010112024,-.29258355,.16127272,1,.1,.034344584,1
892,3.75,4,4.1999998,HighSub,3.875,2.2,3.4000001,0,1,BIEM,0,.54632813,.86422688,-.73416376,.91871619,-1.3036275,-.33912086,.25,.125,-.24554211,.00034070257,.0039577982,-.081811868,.018982302,.015767803,.4562335,-.10263088,1,.1,.27680132,1
998,3.75,4,4.0999999,MidSub,3,2.5,4.3000002,0,1,MM,4,.54632813,-.70200956,-.29554534,.77564591,.47212499,.064938039,.25,.125,-.24554211,-.016573146,-.19252357,-.12815817,-.02064259,-.023857089,-.69028866,-.16077112,1,.1,-.32552987,0
928,3.6500001,4,3.9000001,NoSub,4.1875,1.6,3.2,0,1,BIEM,0,.27842668,1.4235971,-1.6114008,.48950535,-1.6982392,-.33912086,.25,.125,-.24554211,.0039737667,.04616164,-.050158985,.017373381,.01415888,.40968028,-.062923156,1,.1,.27337855,1
843,3.75,4,2.8,MidSub,3.875,2,4.1999998,0,1,BIEM,0,.54632813,.86422688,-1.0265762,-1.0842694,.27481842,-.33912086,.25,.125,-.24554211,.026443463,.30718306,.14560708,.00038333281,-.0028311673,-.081916399,.18266034,1,.1,.15037197,1
899,3.1666667,4,3.7,HighSub,3.375,2.5999999,3.8,0,0,BIEF,10,-1.0164317,-.030765358,-.1493393,.20336446,-.51440454,.67102641,0,0,-.72298509,-.082539894,-.95883268,-.55136788,-.0021309867,-.0053454866,-.15466671,-.6916768,1,.1,-.32317173,0
966,3.75,4,3.9000001,NoSub,3.4375,1.9,4.1999998,0,1,DES-ESS,70,.54632813,.081108674,-1.1727824,.48950535,.27481842,6.7319102,.25,.125,-.24554211,.0033037292,.038378086,1.7117611,-.01467453,-.01788903,-.5176065,2.1473603,1,.1,.91487694,1
832,3.9166667,4,3.0999999,MidSub,3.1875,3.5999999,4,0,0,CLEACC,0,.99283123,-.36638746,1.3127224,-.65505826,-.11979283,-.33912086,0,0,-.72298509,-.03815899,-.44327763,-.41723844,.0075588888,.0043443888,.12570395,-.52341491,1,.1,-.098855481,0
787,3.8333333,4,3.5,MidSub,3.3125,2.9000001,3.9000001,0,0,FIN,0,.76957935,-.14263938,.28927949,-.08277645,-.31709847,-.33912086,0,0,-.72298509,-.040118515,-.46604064,-.4343107,.00025228702,-.002962213,-.085708134,-.54483157,1,.1,-.21526985,0
844,3.6500001,4,3.5,NoSub,3.25,2.5999999,4.8000002,0,2,CLEAM,0,.27842668,-.25451341,-.1493393,-.08277645,1.458654,-.33912086,.5,.25,.23190089,.038924553,.45217085,.25434792,-.010673601,-.013888101,-.40184206,.31907293,1,.1,.058615439,1
1010,3.5666666,4,3.3,NoSub,3.625,3.2,4.0999999,0,1,BIG,4,.055174798,.41673076,.72789794,-.36891735,.077512793,.064938039,.25,.125,-.24554211,-.0017197469,-.019977612,.0012513003,.022469612,.019255111,.5571366,.0015697265,1,.1,.37935317,1
1036,4.3000002,4,3.5,MidSub,4.3125,2.5999999,4.5,0,0,DES-ESS,8,2.019788,1.6473451,-.1493393,-.08277645,.86673623,.46899694,0,0,-.72298509,.062074337,.72109258,.65806866,.045522895,.042308394,1.2241694,.82553023,1,.1,1.1248498,1
799,4.1666665,4,2.9000001,HighSub,4.0625,2.5,3.5,0,1,BIEM,5,1.6625849,1.199849,-.29554534,-.94119883,-1.1063219,.16595277,.25,.125,-.24554211,.040060695,.46536896,.39051491,.023966338,.02075184,.60044354,.4898909,1,.1,.64516723,1
979,3.05,4,3.9000001,HighSub,3.25,2.5,4.8000002,0,0,BIEF,11,-1.328984,-.25451341,-.29554534,.48950535,1.458654,.77204114,0,0,-.72298509,-.063954018,-.74292809,-.36418578,-.0093511436,-.012565644,-.36357754,-.45686167,1,.1,-.31021962,0
1025,3.8666666,4,3.5999999,HighSub,3.5625,3,4.3000002,0,0,BIG,4,.85887986,.30485675,.43548551,.060293835,.47212499,.064938039,0,0,-.72298509,-.011721214,-.13616063,-.085885957,.016980689,.013766188,.39831799,-.10774172,1,.1,.24528813,1
770,3.1833334,4,3.8,NoSub,3.5625,3.8,4.9000001,0,2,M,0,-.97178149,.30485675,1.6051348,.34643474,1.6559597,-.33912086,.5,.25,.23190089,.028990828,.33677477,.16780086,.039232504,.036018003,1.0421607,.21050186,1,.1,.72633129,1
766,3.4333334,4,4.3000002,HighSub,3,1.5,4.5,0,0,MM,0,-.30202717,-.70200956,-1.7576071,1.0617871,.86673623,-.33912086,0,0,-.72298509,-.062548339,-.72659886,-.62972939,-.044112016,-.047326516,-1.3693622,-.78997934,1,.1,-.97967076,0
767,3.1500001,4,4,NoSub,2.75,3.7,4.0999999,0,2,DSBA,4,-1.061082,-1.1495057,1.4589288,.63257563,.077512793,.064938039,.5,.25,.23190089,-.042208951,-.49032438,-.35150877,-.0043500951,-.007564595,-.21887526,-.44095871,1,.1,-.22991699,0
991,3.4333334,4,4.0999999,MidSub,3.3125,2.5,4.3000002,0,0,BEMACS,0,-.30202717,-.14263938,-.29554534,.77564591,.47212499,-.33912086,0,0,-.72298509,-.052545644,-.61040157,-.54258138,-.0041142073,-.0073287073,-.21204999,-.68065441,1,.1,-.34635219,0
950,3.6333334,4,4.1999998,NoSub,3.6875,2.2,3.5,0,2,BESS-CLES,0,.23377642,.52860481,-.73416376,.91871619,-1.1063219,-.33912086,.5,.25,.23190089,.018585674,.21590228,.0771465,.0090652741,.0058507747,.1692903,.096778303,1,.1,.23303431,1
910,3.5,4,4.8000002,MidSub,2.8125,3.0999999,4,0,0,CLEACC,4,-.12342618,-1.0376316,.58169156,1.7771393,-.11979283,.064938039,0,0,-.72298509,-.084533185,-.98198795,-.72025645,-.0085597858,-.011774286,-.34068009,-.90354317,1,.1,-.52211165,0
1030,3.25,4,3.9000001,HighSub,3.375,2.8,4.5,0,1,CLEACC,0,-.79318047,-.030765358,.14307311,.48950535,.86673623,-.33912086,.25,.125,-.24554211,-.022061558,-.25628024,-.27699041,.0048804148,.0016659149,.048203934,-.34747735,1,.1,-.049636707,0
789,3.4833333,4,4.1999998,MidSub,2.9375,2.5999999,4.3000002,0,0,CLMG,1,-.16807643,-.8138836,-.1493393,.91871619,.47212499,-.23810615,0,0,-.72298509,-.069194891,-.80380917,-.66238344,-.02044257,-.023657069,-.68450117,-.83094299,1,.1,-.65772206,0
797,3.7833333,4,3,NoSub,3.375,3.3,4.9000001,0,0,MM,9,.63562864,-.030765358,.87410396,-.79812855,1.6559597,.57001168,0,0,-.72298509,-.00736919,-.085604921,.078299224,.0088900812,.0056755813,.1642212,.098224364,1,.1,.23122278,1
1043,3.3333333,4,4.8000002,NoSub,3,2,4.6999998,0,1,BESS-CLES,0,-.56992924,-.70200956,-1.0265762,1.7771393,1.2613475,-.33912086,.25,.125,-.24554211,-.030061908,-.34921709,-.34669304,-.026583515,-.029798014,-.86218572,-.43491751,1,.1,-.54855162,0
838,3.5166667,4,1.4,NoSub,4.4375,4.3000002,4.3000002,0,0,BIEM,2,-.078775935,1.8710932,2.3361661,-3.0872552,.47212499,-.13709141,0,0,-.72298509,.012264548,.14247231,.072581381,.075037181,.071822681,2.0781472,.091051474,1,.1,1.1845993,1
1008,3.4666667,4,3,HighSub,3.1875,3.5,4.1999998,1,4,PPA,5,-.21272667,-.36638746,1.1665164,-.79812855,.27481842,.16595277,1,1,3.0965588,.19834644,2.3041105,1.7695711,.0040531922,.00083869236,.024268754,2.2198813,1,.1,1.222075,1
847,3.6500001,4,4,MidSub,3.1875,2.5,4.6999998,0,0,BEMACS,32,.27842668,-.36638746,-.29554534,.63257563,1.2613475,2.8933504,0,0,-.72298509,-.032304753,-.37527129,.44188413,-.01169119,-.01490569,-.43128538,.55433226,1,.1,.16152343,1
801,4.0666666,5,2.5999999,NoSub,3.5,3.5,4.4000001,0,1,CLMG,0,1.3946835,.1929827,1.1665164,-1.3704103,.66943061,-.33912086,.25,.125,-.24554211,.033305604,.38689777,.20539311,.016719049,.0021611494,.062533244,.25766036,1,.1,.26009679,1
1018,3.4166667,5,3.8,HighSub,3.3125,1.8,4.3000002,0,2,BIEM,4,-.34667739,-.14263938,-1.3189886,.34643474,.47212499,.064938039,.5,.25,.23190089,.011053523,.12840432,.11253775,-.024791583,-.039349481,-1.1385516,.14117572,1,.1,-.39868793,0
922,3.95,5,4.5,NoSub,3.3125,2.0999999,4.4000001,0,0,BIEM,0,1.0821317,-.14263938,-.88037014,1.3479277,.66943061,-.33912086,0,0,-.72298509,-.01637304,-.19019902,-.22742948,-.010411961,-.024969861,-.72248602,-.28530443,1,.1,-.40389523,0
744,3.5333333,5,3.5,NoSub,3.25,1.2,3.7,0,0,GIO,25,-.034125689,-.25451341,-2.1962254,-.08277645,-.71171016,2.1862473,0,0,-.72298509,-.069058776,-.80222797,-.055109143,-.046234563,-.060792461,-1.7589911,-.069132999,1,.1,-.81406206,0
1034,2.8166666,5,4.9000001,MidSub,2.8125,2.8,5,0,2,BIEF,1,-1.9540881,-1.0376316,.14307311,1.9202095,1.8532653,-.23810615,.5,.25,.23190089,-.030769767,-.35743999,-.32760653,-.015214362,-.029772263,-.8614406,-.41097397,1,.1,-.53620726,0
755,3.1833334,5,3.0999999,NoSub,3,2.3,4.4000001,0,1,IM,4,-.97178149,-.70200956,-.58795774,-.65505826,.66943061,.064938039,.25,.125,-.24554211,-.049404878,-.57391655,-.4142029,-.035379037,-.049936939,-1.4448932,-.51960689,1,.1,-.88225007,0
1063,3.6500001,5,3.9000001,NoSub,3.125,2,4.0999999,1,4,ACME,0,.27842668,-.47826147,-1.0265762,.48950535,.077512793,-.33912086,1,1,3.0965588,.20345558,2.3634615,1.6878159,-.02866284,-.04322074,-1.2505641,2.1173217,1,.1,.53337884,1
906,3.5666666,5,4,NoSub,3.25,2.5,3.8,0,3,BIEM,0,.055174798,-.25451341,-.29554534,.63257563,-.51440454,-.33912086,.75,.375,.70934391,.033318434,.38704681,.20550489,-.0083855139,-.022943413,-.66385198,.25780061,1,.1,-.10302568,0
810,3.0166667,5,1.8,HighSub,3,2,3.4000001,0,0,EMIT,0,-1.4182845,-.70200956,-1.0265762,-2.5149736,-1.3036275,-.33912086,0,0,-.72298509,-.12497978,-1.4518398,-1.17366,-.055552445,-.070110343,-2.0285985,-1.4723263,1,.1,-1.6504624,0
1016,4.0500002,5,2.3,MidSub,3.875,3.8,3.9000001,0,1,CLEACC,16,1.3500338,.86422688,1.6051348,-1.7996216,-.31709847,1.2771147,.25,.125,-.24554211,.035763837,.41545409,.63086927,.041276418,.02671852,.77308583,.79140925,1,.1,.88224757,1
824,3.9000001,5,3.9000001,MidSub,3.8125,1.3,4.3000002,0,0,CLEACC,0,.94818097,.75235283,-2.0500195,.48950535,.47212499,-.33912086,0,0,-.72298509,.0036247126,.042106818,-.053200103,-.010080889,-.024638789,-.71290666,-.066738158,1,.1,-.2898224,0
878,2.95,5,3.9000001,HighSub,2.875,2.4000001,4,0,2,CLEAM,5,-1.5968856,-.92575759,-.44175136,.48950535,-.11979283,.16595277,.5,.25,.23190089,-.051599704,-.59941298,-.40807155,-.031725269,-.046283167,-1.3391736,-.51191527,1,.1,-.82554442,0
989,3.1333334,5,3.5999999,NoSub,2.375,3.0999999,2.8,1,1,CLEAM,5,-1.1057322,-1.8207499,.58169156,.060293835,-2.4874628,.16595277,.25,.625,1.6642299,-.0085304519,-.09909483,-.032832928,-.043287095,-.057844993,-1.673708,-.041188061,1,.1,-.75744802,0
973,4.2333331,5,3.0999999,MidSub,4.25,1.8,3.9000001,0,0,CLEAM,36,1.8411859,1.5354711,-1.3189886,-.65505826,-.31709847,3.2974093,0,0,-.72298509,.034945145,.40594366,1.12881,.018034143,.0034762437,.1005847,1.4160632,1,.1,.85832393,1
1021,3.4000001,5,4.5999999,NoSub,2.5,4.5999999,4.6999998,1,2,BIG,6,-.39132765,-1.5970018,2.7747841,1.490998,1.2613475,.26696751,.5,.75,2.1416728,.10939105,1.2707517,1.0198057,.011081603,-.0034762968,-.10058283,1.27932,1,.1,.68936861,1
1059,3.45,5,2.5,HighSub,3.875,3.2,3.0999999,0,0,ACME,4,-.25737691,.86422688,.72789794,-1.5134807,-1.8955454,.064938039,0,0,-.72298509,-.060887121,-.70730114,-.51424134,.02796727,.01340937,.38799366,-.6451025,1,.1,-.028554417,0
1003,2.9833333,5,3.9000001,NoSub,2.5,3.0999999,3.9000001,1,3,BIEF,0,-1.507585,-1.5970018,.58169156,.48950535,-.31709847,-.33912086,.75,.875,2.6191158,.089078531,1.0347894,.69131184,-.033778846,-.048336748,-1.3985927,.86723292,1,.1,-.1656799,0
895,2.9333334,5,3.7,MidSub,2.75,3.3,2.5999999,0,0,BIEM,0,-1.6415358,-1.1495057,.87410396,.20336446,-2.8820744,-.33912086,0,0,-.72298509,-.16961329,-1.9703293,-1.5625272,-.017407266,-.031965166,-.92489094,-1.9601501,1,.1,-1.3425205,0
763,3.3166666,5,3.7,NoSub,3.3125,2.3,3.7,0,2,IM,2,-.6145795,-.14263938,-.58795774,.20336446,-.71171016,-.13709141,.5,.25,.23190089,-.014893199,-.17300831,-.16402909,-.013056869,-.027614769,-.79901481,-.20577027,1,.1,-.40239254,0
784,3.6666667,5,4,MidSub,3.0625,2.7,4.3000002,0,0,DES-ESS,112,.3230769,-.59013551,-.0031329209,.63257563,.47212499,10.974528,0,0,-.72298509,-.050905876,-.59135306,2.3001173,-.013222403,-.027780304,-.80380452,2.885438,1,.1,1.1408167,1
802,3.6500001,5,3.2,NoSub,3.4375,2.8,4.1999998,0,0,FIN,0,.27842668,.081108674,.14307311,-.51198763,.27481842,-.33912086,0,0,-.72298509,-.035396282,-.41118434,-.39316848,.0014266745,-.013131225,-.37994233,-.49321973,1,.1,-.33658102,0
971,3.4000001,5,4.0999999,HighSub,2.8125,2.2,4.6999998,0,1,CLEACC,0,-.39132765,-1.0376316,-.73416376,.77564591,1.2613475,-.33912086,.25,.125,-.24554211,-.035732504,-.41509011,-.39609781,-.038179822,-.052737724,-1.5259323,-.49689451,1,.1,-.91141343,0
985,3.2833333,5,3.0999999,NoSub,3.3125,2.5,4.1999998,0,4,BIG,1,-.70388001,-.14263938,-.29554534,-.65505826,.27481842,-.23810615,1,.5,1.1867869,.063958593,.7429812,.49770936,-.013770516,-.028328417,-.81966382,.6243636,1,.1,.0023498908,1
862,3.3666666,5,3.9000001,MidSub,3.25,2.5999999,4.3000002,0,3,CLEAM,0,-.48062879,-.25451341,-.1493393,.48950535,.47212499,-.33912086,.75,.375,.70934391,.036893409,.42857587,.23665169,-.0068110768,-.021368977,-.61829662,.29687345,1,.1,-.060711585,0
1009,3.3166666,5,4.4000001,MidSub,2.3125,2.7,4.0999999,0,2,BEMACS,10,-.6145795,-1.9326239,-.0031329209,1.2048575,.077512793,.67102641,.5,.25,.23190089,-.054732639,-.63580704,-.30909866,-.049027994,-.063585892,-1.8398174,-.38775632,1,.1,-1.0137869,0
1067,4,5,3.3,NoSub,4.125,2.2,3.5999999,0,0,RI,0,1.2160825,1.311723,-.73416376,-.36891735,-.90901625,-.33912086,0,0,-.72298509,.0036827866,.042781442,-.052694134,.02351433,.0089564305,.25915056,-.066103436,1,.1,.19652356,1
841,3.5333333,5,2,HighSub,3.4375,3.8,4,1,0,CLEAM,0,-.034125689,.081108674,1.6051348,-2.2288327,-.11979283,-.33912086,0,.5,1.1867869,.079968333,.92895991,.61193973,.015239794,.00068189419,.019731894,.76766264,1,.1,.49369729,1
751,3.6166666,5,3.5999999,HighSub,2.5625,3.3,3.7,1,1,MM,0,.18912554,-1.4851278,.87410396,.060293835,-.71171016,-.33912086,.25,.625,1.6642299,.061538734,.71487069,.4513728,-.028289927,-.042847827,-1.2397741,.56623554,1,.1,-.23676929,0
771,4.1166668,5,4.1999998,NoSub,4.25,2.4000001,3.5999999,0,1,FIN,0,1.5286348,1.5354711,-.44175136,.91871619,-.90901625,-.33912086,.25,.125,-.24554211,.050055768,.5814777,.35132807,.0438965,.0293386,.84889627,.44073203,1,.1,.74481416,1
932,4.0500002,5,3.5999999,MidSub,4.25,2.5,3.5,0,0,CLEAM,0,1.3500338,1.5354711,-.29554534,.060293835,-1.1063219,-.33912086,0,0,-.72298509,.010216122,.11867657,.0042272136,.040642783,.026084881,.75475186,.005302933,1,.1,.48002741,1
1053,3.8499999,5,3.0999999,NoSub,4,2.2,3.5999999,0,1,PPA,39,.81422961,1.0879749,-.73416376,-.65505826,-.90901625,3.6004534,.25,.125,-.24554211,.019847365,.23055884,1.0730325,.014971715,.00041381532,.011975195,1.3460916,1,.1,.77903342,1
759,4.2333331,5,4.4000001,NoSub,4.625,1,4.5999999,1,2,MM,2,1.8411859,2.2067153,-2.4886379,1.2048575,1.0640419,-.13709141,.5,.75,2.1416728,.27160144,3.1550844,2.3320403,.030100854,.015542955,.44972765,2.9254847,1,.1,1.7876061,1
863,3.3333333,5,3.2,NoSub,2.75,3.2,4.1999998,0,0,CLEAM,0,-.56992924,-1.1495057,.72789794,-.51198763,.27481842,-.33912086,0,0,-.72298509,-.091929235,-1.0679049,-.88570893,-.024775488,-.039333388,-1.138086,-1.111099,1,.1,-1.0245925,0
1001,3.6833334,5,4.8000002,HighSub,3.5625,1.8,4.6999998,0,1,BESS-CLES,0,.36772716,.30485675,-1.3189886,1.7771393,1.2613475,-.33912086,.25,.125,-.24554211,.021982897,.25536644,.10674462,-.0019125665,-.016470466,-.47656122,.13390838,1,.1,-.07132642,0
725,3.45,5,3.5999999,MidSub,3.8125,2.5999999,4.4000001,0,1,AFC,0,-.25737691,.75235283,-.1493393,.060293835,.66943061,-.33912086,.25,.125,-.24554211,.010554597,.12260849,.0071761515,.020043114,.0054852138,.15871303,.0090023,1,.1,.18385766,1
944,2.8666666,5,3.7,NoSub,3.5,2.2,3.9000001,0,3,BIEF,0,-1.8201374,.1929827,-.73416376,.20336446,-.31709847,-.33912086,.75,.375,.70934391,.0052165673,.060598753,-.039331153,-.0056799063,-.020237807,-.58556694,-.049339917,1,.1,-.21745342,0
914,3.8,5,3.2,NoSub,3.4375,3,2.9000001,1,1,BIEM,4,.68027884,.081108674,.43548551,-.51198763,-2.2901566,.064938039,.25,.625,1.6642299,.093393095,1.0849099,.82991695,.0065068137,-.0080510862,-.23295158,1.0411094,1,.1,.50407892,1
800,3.8666666,5,2.4000001,MidSub,3.5625,3.2,4.1999998,0,1,AFC,12,.85887986,.30485675,.72789794,-1.6565509,.27481842,.87305588,.25,.125,-.24554211,.017346311,.20150511,.36939281,.01047326,-.0040846406,-.11818489,.46339378,1,.1,.27260444,1
1012,3.3166666,5,3.5999999,HighSub,3.75,2.9000001,4,0,1,BIG,4,-.6145795,.64047885,.28927949,.060293835,-.11979283,.064938039,.25,.125,-.24554211,-.014295314,-.16606292,-.10831268,.02435765,.0097997515,.28355154,-.13587546,1,.1,.17383805,1
1022,3.1166666,5,2.7,MidSub,3,1.3,4.0999999,0,0,BESS-CLES,0,-1.1503831,-.70200956,-2.0500195,-1.2273397,.077512793,-.33912086,0,0,-.72298509,-.09577024,-1.1125243,-.91917342,-.064642251,-.079200149,-2.2916064,-1.1530794,1,.1,-1.6223429,0
1011,3.3,5,4.1999998,HighSub,2.875,2.8,4.6999998,0,2,CLMG,0,-.65922976,-.92575759,.14307311,.91871619,1.2613475,-.33912086,.5,.25,.23190089,-.0064660818,-.075113878,-.14111562,-.018668104,-.033226006,-.96137255,-.17702591,1,.1,-.46919924,0
994,3.8833334,5,3.5,HighSub,4.1875,2.4000001,3.5999999,1,1,CLEF,0,.90353072,1.4235971,-.44175136,-.08277645,-.90901625,-.33912086,.25,.625,1.6642299,.16120917,1.8727019,1.3197463,.03383141,.01927351,.55766898,1.6555877,1,.1,1.2066283,1
850,4.1333332,5,2.5,MidSub,3.5,2.5999999,4.5,0,2,BIG,0,1.5732844,.1929827,-.1493393,-1.5134807,.86673623,-.33912086,.5,.25,.23190089,.073145248,.8496989,.55249393,-.0071072057,-.021665106,-.62686497,.69308943,1,.1,.13311222,1
1068,3.6500001,5,2.7,MidSub,2.5,2.5999999,3.8,0,4,MM,0,.27842668,-1.5970018,-.1493393,-1.2273397,-.51440454,-.33912086,1,.5,1.1867869,.031288743,.36346871,.18782131,-.058066763,-.072624661,-2.1013486,.23561701,1,.1,-.83286583,0
803,3.6500001,5,4.0999999,HighSub,3.75,2,4.0999999,0,0,FIN,0,.27842668,.64047885,-1.0265762,.77564591,.077512793,-.33912086,0,0,-.72298509,-.022130743,-.25708392,-.27759317,.006325182,-.0082327174,-.23820697,-.34823349,1,.1,-.19322023,0
778,3.5166667,5,3.0999999,HighSub,2.875,2.3,4.4000001,0,2,CLEAM,4,-.078775935,-.92575759,-.58795774,-.65505826,.66943061,.064938039,.5,.25,.23190089,-.0024537421,-.028504139,-.0051435945,-.041990388,-.05654829,-1.6361886,-.0064525045,1,.1,-.72132057,0
813,3.25,5,3.7,HighSub,3.5,3,4.0999999,0,0,CLEAM,0,-.79318047,.1929827,.43548551,.20336446,.077512793,-.33912086,0,0,-.72298509,-.060831979,-.70666063,-.61477566,.014640644,.000082744315,.0023958574,-.77122027,1,.1,-.28441221,0
805,3.0666666,5,2.8,HighSub,3.3125,2.9000001,3.3,0,2,DES-ESS,0,-1.2843338,-.14263938,.28927949,-1.0842694,-1.5009336,-.33912086,.5,.25,.23190089,-.043868668,-.50960463,-.46698368,-.0065071294,-.02106503,-.60950214,-.58581901,1,.1,-.49766058,0
969,3.6333334,5,4.9000001,MidSub,3.375,2.3,3.5999999,0,0,BIEF,0,.23377642,-.030765358,-.58795774,1.9202095,-.90901625,-.33912086,0,0,-.72298509,-.059340637,-.6893363,-.60178244,.0018363786,-.012721522,-.3680878,-.7549206,1,.1,-.46150419,0
1041,3.6166666,5,4.0999999,NoSub,4.1875,2,4,0,2,IM,14,.18912554,1.4235971,-1.0265762,.77564591,-.11979283,1.0750853,.5,.25,.23190089,.060283698,.70029145,.7939899,.029464917,.014907016,.43132716,.99603993,1,.1,.81368357,1
879,4.1833334,5,2.8,HighSub,3.75,2.4000001,3.7,0,0,DSBA,0,1.7072358,.64047885,-.44175136,-1.0842694,-.71171016,-.33912086,0,0,-.72298509,-.0012107564,-.014064875,-.095328875,.0039322595,-.010625641,-.30744475,-.11958762,1,.1,-.11351618,0
977,3.8666666,5,3.2,HighSub,4.125,2.9000001,4.5,0,3,CLEACC,0,.85887986,1.311723,.28927949,-.51198763,.86673623,-.33912086,.75,.375,.70934391,.12154672,1.4119592,.97418916,.040329184,.025771284,.74567813,1.2220953,1,.1,1.0838867,1
780,3.7666667,5,4,NoSub,3.75,2.5999999,4.5999999,0,0,PPA,2,.59097838,.64047885,-.1493393,.63257563,1.0640419,-.13709141,0,0,-.72298509,.0016147179,.01875752,-.020204714,.020599963,.0060420637,.17482513,-.02534629,1,.1,.17473942,1
871,3.2833333,5,3.7,HighSub,3,3,4.4000001,0,2,BIEF,2,-.70388001,-.70200956,.43548551,.20336446,.66943061,-.13709141,.5,.25,.23190089,-.010704865,-.12435411,-.12753844,-.011804766,-.026362667,-.76278603,-.15999369,1,.1,-.36138988,0
