participant_id,agreeable,allowance_level,extraversion,group_experiment,honesty_humility,neuroticism,openness,religious_affiliation,religious_service,study_program,twt_sospeso,z_agreeable,z_openness,z_hh,z_extraversion,z_neuroticism,rs_01,religious_composite,z_religious,weighted_prosocial,z_weighted_prosocial,z_obs_pb,anchored_pb,income_high,level_intercept,direct_effect,z_direct_effect,z_anchored_pb,prosocial_effect,di_i,disclose
750,3.6166666,4,3.4000001,NoSub,4.125,3.4000001,3.4000001,0,1,MM,0,.18912554,-1.3036275,1.311723,-.22584672,1.0203104,.25,.125,-.24554211,.0050705587,.058902632,-.33912086,-.040603243,1,-.0032144999,.051746294,1.4972492,-.050935719,-.050935719,1.4731568,Y
892,3.75,4,4.1999998,HighSub,3.875,2.2,3.4000001,0,1,BIEM,0,.54632813,-1.3036275,.86422688,.91871619,-.73416376,.25,.125,-.24554211,.00034070257,.0039577982,-.33912086,-.081811868,1,-.0032144999,.015767803,.4562335,-.10263088,-.10263088,.92680132,Y
847,3.6500001,4,4,MidSub,3.1875,2.5,4.6999998,0,0,BEMACS,32,.27842668,1.2613475,-.36638746,.63257563,-.29554534,0,0,-.72298509,-.032304753,-.37527129,2.8933504,.44188413,1,-.0032144999,-.01490569,-.43128538,.55433226,.55433226,.81152344,Y
766,3.4333334,4,4.3000002,HighSub,3,1.5,4.5,0,0,MM,0,-.30202717,.86673623,-.70200956,1.0617871,-1.7576071,0,0,-.72298509,-.062548339,-.72659886,-.33912086,-.62972939,1,-.0032144999,-.047326516,-1.3693622,-.78997934,-.78997934,-.32967079,N
776,3.4333334,4,3.9000001,HighSub,2.875,2.4000001,3.4000001,0,0,BIEM,25,-.30202717,-1.3036275,-.92575759,.48950535,-.44175136,0,0,-.72298509,-.105051,-1.2203351,2.1862473,-.36868951,1,-.0032144999,-.034939766,-1.0109591,-.46251151,-.46251151,.013264671,Y
911,3.95,4,3.5999999,NoSub,2.9375,3,3.8,0,0,CLEAM,0,1.0821317,-.51440454,-.8138836,.060293835,.43548551,0,0,-.72298509,-.055784181,-.64802235,-.33912086,-.57079697,1,-.0032144999,-.019290576,-.55815935,-.71605009,-.71605009,.11289528,Y
767,3.1500001,4,4,NoSub,2.75,3.7,4.0999999,0,2,DSBA,4,-1.061082,.077512793,-1.1495057,.63257563,1.4589288,.5,.25,.23190089,-.042208951,-.49032438,.064938039,-.35150877,1,-.0032144999,-.007564595,-.21887526,-.44095871,-.44095871,.42008302,Y
927,3.8499999,4,4.5,MidSub,3.25,1.9,4.6999998,1,2,PPA,0,.81422961,1.2613475,-.25451341,1.3479277,-1.1727824,.5,.75,2.1416728,.17772248,2.0645306,-.33912086,1.4636178,1,-.0032144999,-.022012275,-.63691008,1.8360709,1.8360709,1.3495804,Y
920,3.6333334,4,3.4000001,NoSub,3.8125,1.6,4.5,0,4,CLEF,5,.23377642,.86673623,.75235283,-.22584672,-1.6114008,1,.5,1.1867869,.12248626,1.4228736,.16595277,1.1086434,1,-.0032144999,-.010503333,-.30390584,1.3907646,1.3907646,1.2934294,Y
1030,3.25,4,3.9000001,HighSub,3.375,2.8,4.5,0,1,CLEACC,0,-.79318047,.86673623,-.030765358,.48950535,.14307311,.25,.125,-.24554211,-.022061558,-.25628024,-.33912086,-.27699041,1,-.0032144999,.0016659149,.048203934,-.34747735,-.34747735,.60036331,Y
1036,4.3000002,4,3.5,MidSub,4.3125,2.5999999,4.5,0,0,DES-ESS,8,2.019788,.86673623,1.6473451,-.08277645,-.1493393,0,0,-.72298509,.062074337,.72109258,.46899694,.65806866,1,-.0032144999,.042308394,1.2241694,.82553023,.82553023,1.7748498,Y
843,3.75,4,2.8,MidSub,3.875,2,4.1999998,0,1,BIEM,0,.54632813,.27481842,.86422688,-1.0842694,-1.0265762,.25,.125,-.24554211,.026443463,.30718306,-.33912086,.14560708,1,-.0032144999,-.0028311671,-.081916399,.18266034,.18266034,.80037194,Y
899,3.1666667,4,3.7,HighSub,3.375,2.5999999,3.8,0,0,BIEF,10,-1.0164317,-.51440454,-.030765358,.20336446,-.1493393,0,0,-.72298509,-.082539894,-.95883268,.67102641,-.55136788,1,-.0032144999,-.0053454866,-.15466671,-.6916768,-.6916768,.32682824,Y
845,3,4,3.4000001,NoSub,2.9375,3,3,0,1,BIEF,0,-1.4629349,-2.0928509,-.8138836,-.22584672,.43548551,.25,.125,-.24554211,-.11006807,-1.2786164,-.33912086,-1.0437425,1,-.0032144999,-.021221835,-.61403918,-1.3093481,-1.3093481,-.21169364,N
1010,3.5666666,4,3.3,NoSub,3.625,3.2,4.0999999,0,1,BIG,4,.055174798,.077512793,.41673076,-.36891735,.72789794,.25,.125,-.24554211,-.0017197469,-.019977612,.064938039,.0012513003,1,-.0032144999,.019255111,.55713665,.0015697265,.0015697265,1.0293531,Y
926,3.4833333,4,1.9,HighSub,3.75,2.5999999,3.4000001,0,0,BIEF,0,-.16807643,-1.3036275,.64047885,-2.3719032,-.1493393,0,0,-.72298509,-.055586718,-.64572853,-.33912086,-.5690766,1,-.0032144999,-.0028927855,-.083699286,-.71389192,-.71389192,.3512044,Y
746,3.1833334,4,3.9000001,MidSub,3.5625,2.4000001,3.8,0,1,ACME,1,-.97178149,-.51440454,.30485675,.48950535,-.44175136,.25,.125,-.24554211,-.039230872,-.45572925,-.23810615,-.40132347,1,-.0032144999,.0014226715,.041165836,-.50344998,-.50344998,.51885796,Y
797,3.7833333,4,3,NoSub,3.375,3.3,4.9000001,0,0,MM,9,.63562864,1.6559597,-.030765358,-.79812855,.87410396,0,0,-.72298509,-.00736919,-.085604921,.57001168,.078299224,1,-.0032144999,.0056755813,.1642212,.098224364,.098224364,.88122278,Y
1014,3.4000001,4,2.7,HighSub,3.0625,3,2.7,0,2,CLEF,0,-.39132765,-2.6847682,-.59013551,-1.2273397,.43548551,.5,.25,.23190089,-.055436328,-.64398152,-.33912086,-.56776637,1,-.0032144999,-.021369899,-.61832333,-.71224833,-.71224833,.084714174,Y
903,3.3499999,4,4,HighSub,3.0625,4,3.9000001,1,3,BESS-CLES,5,-.52527905,-.31709847,-.59013551,.63257563,1.8975472,.75,.875,2.6191158,.14218493,1.651705,.16595277,1.280267,1,-.0032144999,.016583994,.47984949,1.6060621,1.6060621,1.7929558,Y
1008,3.4666667,4,3,HighSub,3.1875,3.5,4.1999998,1,4,PPA,5,-.21272667,.27481842,-.36638746,-.79812855,1.1665164,1,1,3.0965588,.19834644,2.3041105,.16595277,1.7695711,1,-.0032144999,.00083869247,.024268758,2.2198813,2.2198813,1.8720751,Y
966,3.75,4,3.9000001,NoSub,3.4375,1.9,4.1999998,0,1,DES-ESS,70,.54632813,.27481842,.081108674,.48950535,-1.1727824,.25,.125,-.24554211,.0033037292,.038378086,6.7319102,1.7117611,1,-.0032144999,-.01788903,-.5176065,2.1473603,2.1473603,1.5648769,Y
859,4.0166669,4,4.1999998,MidSub,3.3125,2,4.4000001,0,2,CLEF,0,1.2607334,.66943061,-.14263938,.91871619,-1.0265762,.5,.25,.23190089,.052534163,.61026818,-.33912086,.37292093,1,-.0032144999,-.019063422,-.55158681,.46781972,.46781972,.70811647,Y
982,3.6833334,4,3.3,MidSub,3.9375,2.4000001,4,0,2,BIEF,4,.36772716,-.11979283,.97610092,-.36891735,-.44175136,.5,.25,.23190089,.051307425,.59601766,.064938039,.46324775,1,-.0032144999,.015462942,.44741252,.58113235,.58113235,1.2642725,Y
939,3.3166666,4,3.5999999,MidSub,3.5,3.7,3.9000001,1,4,CLEAM,12,-.6145795,-.31709847,.1929827,.060293835,1.4589288,1,1,3.0965588,.19553185,2.2714148,.87305588,1.9218251,1,-.0032144999,.028240997,.81713778,2.4108801,2.4108801,2.3640089,Y
851,3.1166666,4,4.0999999,NoSub,2.9375,1.2,4.5999999,0,1,BESS-CLES,0,-1.1503831,1.0640419,-.8138836,.77564591,-2.1962254,.25,.125,-.24554211,-.0504313,-.58584011,-.33912086,-.52416027,1,-.0032144999,-.060183659,-1.7413759,-.65754557,-.65754557,-.44946074,N
789,3.4833333,4,4.1999998,MidSub,2.9375,2.5999999,4.3000002,0,0,CLMG,1,-.16807643,.47212499,-.8138836,.91871619,-.1493393,0,0,-.72298509,-.069194891,-.80380917,-.23810615,-.66238344,1,-.0032144999,-.023657069,-.68450117,-.83094299,-.83094299,-.0077220798,N
832,3.9166667,4,3.0999999,MidSub,3.1875,3.5999999,4,0,0,CLEACC,0,.99283123,-.11979283,-.36638746,-.65505826,1.3127224,0,0,-.72298509,-.03815899,-.44327763,-.33912086,-.41723844,1,-.0032144999,.0043443888,.12570395,-.52341491,-.52341491,.55114454,Y
908,3.4333334,4,4.1999998,HighSub,3.625,1.9,4.5,0,0,BESS-CLES,4,-.30202717,.86673623,.41673076,.91871619,-1.1727824,0,0,-.72298509,-.029491579,-.34259179,.064938039,-.24070933,1,-.0032144999,-.0050751115,-.14684357,-.30196366,-.30196366,.52559638,Y
1023,4.1666665,4,3,NoSub,3.6875,3.4000001,4,0,2,BIEF,0,1.6625849,-.11979283,.52860481,-.79812855,1.0203104,.5,.25,.23190089,.068871252,.8000496,-.33912086,.515257,1,-.0032144999,.024744036,.71595532,.64637667,.64637667,1.4311659,Y
741,3.6666667,4,3.5999999,NoSub,3.75,2.0999999,4.5999999,0,1,ACME,0,.3230769,1.0640419,.64047885,.060293835,-.88037014,.25,.125,-.24554211,.027575478,.32033321,-.33912086,.15546969,1,-.0032144999,.00082259427,.023802966,.19503273,.19503273,.85941786,Y
928,3.6500001,4,3.9000001,NoSub,4.1875,1.6,3.2,0,1,BIEM,0,.27842668,-1.6982392,1.4235971,.48950535,-1.6114008,.25,.125,-.24554211,.0039737667,.04616164,-.33912086,-.050158985,1,-.0032144999,.01415888,.40968028,-.062923156,-.062923156,.92337859,Y
1043,3.3333333,4,4.8000002,NoSub,3,2,4.6999998,0,1,BESS-CLES,0,-.56992924,1.2613475,-.70200956,1.7771393,-1.0265762,.25,.125,-.24554211,-.030061908,-.34921709,-.33912086,-.34669304,1,-.0032144999,-.029798014,-.86218572,-.43491751,-.43491751,.10144839,Y
787,3.8333333,4,3.5,MidSub,3.3125,2.9000001,3.9000001,0,0,FIN,0,.76957935,-.31709847,-.14263938,-.08277645,.28927949,0,0,-.72298509,-.040118515,-.46604064,-.33912086,-.4343107,1,-.0032144999,-.002962213,-.085708134,-.54483157,-.54483157,.43473014,Y
844,3.6500001,4,3.5,NoSub,3.25,2.5999999,4.8000002,0,2,CLEAM,0,.27842668,1.458654,-.25451341,-.08277645,-.1493393,.5,.25,.23190089,.038924553,.45217085,-.33912086,.25434792,1,-.0032144999,-.013888101,-.40184206,.31907293,.31907293,.70861542,Y
1063,3.6500001,5,3.9000001,NoSub,3.125,2,4.0999999,1,4,ACME,0,.27842668,.077512793,-.47826147,.48950535,-1.0265762,1,1,3.0965588,.20345558,2.3634615,-.33912086,1.6878159,1,-.0145579,-.04322074,-1.2505641,2.1173217,2.1173217,1.1833788,Y
878,2.95,5,3.9000001,HighSub,2.875,2.4000001,4,0,2,CLEAM,5,-1.5968856,-.11979283,-.92575759,.48950535,-.44175136,.5,.25,.23190089,-.051599704,-.59941298,.16595277,-.40807155,1,-.0145579,-.046283167,-1.3391736,-.51191527,-.51191527,-.17554441,N
863,3.3333333,5,3.2,NoSub,2.75,3.2,4.1999998,0,0,CLEAM,0,-.56992924,.27481842,-1.1495057,-.51198763,.72789794,0,0,-.72298509,-.091929235,-1.0679049,-.33912086,-.88570893,1,-.0145579,-.039333388,-1.138086,-1.111099,-1.111099,-.37459248,N
751,3.6166666,5,3.5999999,HighSub,2.5625,3.3,3.7,1,1,MM,0,.18912554,-.71171016,-1.4851278,.060293835,.87410396,.25,.625,1.6642299,.061538734,.71487069,-.33912086,.4513728,1,-.0145579,-.042847827,-1.2397741,.56623554,.56623554,.41323072,Y
969,3.6333334,5,4.9000001,MidSub,3.375,2.3,3.5999999,0,0,BIEF,0,.23377642,-.90901625,-.030765358,1.9202095,-.58795774,0,0,-.72298509,-.059340637,-.6893363,-.33912086,-.60178244,1,-.0145579,-.012721521,-.36808777,-.7549206,-.7549206,.18849581,Y
824,3.9000001,5,3.9000001,MidSub,3.8125,1.3,4.3000002,0,0,CLEACC,0,.94818097,.47212499,.75235283,.48950535,-2.0500195,0,0,-.72298509,.0036247126,.042106818,-.33912086,-.053200103,1,-.0145579,-.024638789,-.71290666,-.066738158,-.066738158,.36017758,Y
1053,3.8499999,5,3.0999999,NoSub,4,2.2,3.5999999,0,1,PPA,39,.81422961,-.90901625,1.0879749,-.65505826,-.73416376,.25,.125,-.24554211,.019847365,.23055884,3.6004534,1.0730325,1,-.0145579,.0004138154,.011975198,1.3460916,1.3460916,1.4290334,Y
914,3.8,5,3.2,NoSub,3.4375,3,2.9000001,1,1,BIEM,4,.68027884,-2.2901566,.081108674,-.51198763,.43548551,.25,.625,1.6642299,.093393095,1.0849099,.064938039,.82991695,1,-.0145579,-.0080510862,-.23295158,1.0411094,1.0411094,1.154079,Y
801,4.0666666,5,2.5999999,NoSub,3.5,3.5,4.4000001,0,1,CLMG,0,1.3946835,.66943061,.1929827,-1.3704103,1.1665164,.25,.125,-.24554211,.033305604,.38689777,-.33912086,.20539311,1,-.0145579,.0021611496,.062533252,.25766036,.25766036,.91009682,Y
744,3.5333333,5,3.5,NoSub,3.25,1.2,3.7,0,0,GIO,25,-.034125689,-.71171016,-.25451341,-.08277645,-2.1962254,0,0,-.72298509,-.069058776,-.80222797,2.1862473,-.055109143,1,-.0145579,-.060792461,-1.7589912,-.069132999,-.069132999,-.16406211,N
977,3.8666666,5,3.2,HighSub,4.125,2.9000001,4.5,0,3,CLEACC,0,.85887986,.86673623,1.311723,-.51198763,.28927949,.75,.375,.70934391,.12154672,1.4119592,-.33912086,.97418916,1,-.0145579,.025771284,.74567813,1.2220953,1.2220953,1.7338867,Y
763,3.3166666,5,3.7,NoSub,3.3125,2.3,3.7,0,2,IM,2,-.6145795,-.71171016,-.14263938,.20336446,-.58795774,.5,.25,.23190089,-.014893199,-.17300831,-.13709141,-.16402909,1,-.0145579,-.027614769,-.79901481,-.20577027,-.20577027,.24760747,Y
841,3.5333333,5,2,HighSub,3.4375,3.8,4,1,0,CLEAM,0,-.034125689,-.11979283,.081108674,-2.2288327,1.6051348,0,.5,1.1867869,.079968333,.92895991,-.33912086,.61193973,1,-.0145579,.00068189425,.019731896,.76766264,.76766264,1.1436973,Y
1009,3.3166666,5,4.4000001,MidSub,2.3125,2.7,4.0999999,0,2,BEMACS,10,-.6145795,.077512793,-1.9326239,1.2048575,-.0031329209,.5,.25,.23190089,-.054732639,-.63580704,.67102641,-.30909866,1,-.0145579,-.063585892,-1.8398174,-.38775632,-.38775632,-.36378688,N
1012,3.3166666,5,3.5999999,HighSub,3.75,2.9000001,4,0,1,BIG,4,-.6145795,-.11979283,.64047885,.060293835,.28927949,.25,.125,-.24554211,-.014295314,-.16606292,.064938039,-.10831268,1,-.0145579,.0097997515,.28355154,-.13587546,-.13587546,.82383806,Y
1018,3.4166667,5,3.8,HighSub,3.3125,1.8,4.3000002,0,2,BIEM,4,-.34667739,.47212499,-.14263938,.34643474,-1.3189886,.5,.25,.23190089,.011053523,.12840432,.064938039,.11253775,1,-.0145579,-.039349481,-1.1385516,.14117572,.14117572,.25131208,Y
1034,2.8166666,5,4.9000001,MidSub,2.8125,2.8,5,0,2,BIEF,1,-1.9540881,1.8532653,-1.0376316,1.9202095,.14307311,.5,.25,.23190089,-.030769767,-.35743999,-.23810615,-.32760653,1,-.0145579,-.029772263,-.8614406,-.41097397,-.41097397,.11379272,Y
989,3.1333334,5,3.5999999,NoSub,2.375,3.0999999,2.8,1,1,CLEAM,5,-1.1057322,-2.4874628,-1.8207499,.060293835,.58169156,.25,.625,1.6642299,-.0085304519,-.09909483,.16595277,-.032832928,1,-.0145579,-.057844993,-1.673708,-.041188061,-.041188061,-.10744801,N
1068,3.6500001,5,2.7,MidSub,2.5,2.5999999,3.8,0,4,MM,0,.27842668,-.51440454,-1.5970018,-1.2273397,-.1493393,1,.5,1.1867869,.031288743,.36346871,-.33912086,.18782131,1,-.0145579,-.072624661,-2.1013486,.23561701,.23561701,-.18286581,N
879,4.1833334,5,2.8,HighSub,3.75,2.4000001,3.7,0,0,DSBA,0,1.7072358,-.71171016,.64047885,-1.0842694,-.44175136,0,0,-.72298509,-.0012107564,-.014064875,-.33912086,-.095328875,1,-.0145579,-.01062564,-.30744472,-.11958762,-.11958762,.53648382,Y
725,3.45,5,3.5999999,MidSub,3.8125,2.5999999,4.4000001,0,1,AFC,0,-.25737691,.66943061,.75235283,.060293835,-.1493393,.25,.125,-.24554211,.010554597,.12260849,-.33912086,.0071761515,1,-.0145579,.0054852143,.15871304,.0090023,.0090023,.83385766,Y
778,3.5166667,5,3.0999999,HighSub,2.875,2.3,4.4000001,0,2,CLEAM,4,-.078775935,.66943061,-.92575759,-.65505826,-.58795774,.5,.25,.23190089,-.0024537421,-.028504139,.064938039,-.0051435945,1,-.0145579,-.05654829,-1.6361886,-.0064525045,-.0064525045,-.071320564,N
973,4.2333331,5,3.0999999,MidSub,4.25,1.8,3.9000001,0,0,CLEAM,36,1.8411859,-.31709847,1.5354711,-.65505826,-1.3189886,0,0,-.72298509,.034945145,.40594366,3.2974093,1.12881,1,-.0145579,.0034762437,.1005847,1.4160632,1.4160632,1.5083239,Y
771,4.1166668,5,4.1999998,NoSub,4.25,2.4000001,3.5999999,0,1,FIN,0,1.5286348,-.90901625,1.5354711,.91871619,-.44175136,.25,.125,-.24554211,.050055768,.5814777,-.33912086,.35132807,1,-.0145579,.0293386,.84889627,.44073203,.44073203,1.3948141,Y
1016,4.0500002,5,2.3,MidSub,3.875,3.8,3.9000001,0,1,CLEACC,16,1.3500338,-.31709847,.86422688,-1.7996216,1.6051348,.25,.125,-.24554211,.035763837,.41545409,1.2771147,.63086927,1,-.0145579,.02671852,.77308583,.79140925,.79140925,1.5322475,Y
1022,3.1166666,5,2.7,MidSub,3,1.3,4.0999999,0,0,BESS-CLES,0,-1.1503831,.077512793,-.70200956,-1.2273397,-2.0500195,0,0,-.72298509,-.09577024,-1.1125243,-.33912086,-.91917342,1,-.0145579,-.079200149,-2.2916064,-1.1530794,-1.1530794,-.97234291,N
906,3.5666666,5,4,NoSub,3.25,2.5,3.8,0,3,BIEM,0,.055174798,-.51440454,-.25451341,.63257563,-.29554534,.75,.375,.70934391,.033318434,.38704681,-.33912086,.20550489,1,-.0145579,-.022943413,-.66385198,.25780061,.25780061,.5469743,Y
922,3.95,5,4.5,NoSub,3.3125,2.0999999,4.4000001,0,0,BIEM,0,1.0821317,.66943061,-.14263938,1.3479277,-.88037014,0,0,-.72298509,-.01637304,-.19019902,-.33912086,-.22742948,1,-.0145579,-.024969861,-.72248602,-.28530443,-.28530443,.24610478,Y
1059,3.45,5,2.5,HighSub,3.875,3.2,3.0999999,0,0,ACME,4,-.25737691,-1.8955454,.86422688,-1.5134807,.72789794,0,0,-.72298509,-.060887121,-.70730114,.064938039,-.51424134,1,-.0145579,.01340937,.38799366,-.6451025,-.6451025,.6214456,Y
1001,3.6833334,5,4.8000002,HighSub,3.5625,1.8,4.6999998,0,1,BESS-CLES,0,.36772716,1.2613475,.30485675,1.7771393,-1.3189886,.25,.125,-.24554211,.021982897,.25536644,-.33912086,.10674462,1,-.0145579,-.016470466,-.47656122,.13390838,.13390838,.5786736,Y
971,3.4000001,5,4.0999999,HighSub,2.8125,2.2,4.6999998,0,1,CLEACC,0,-.39132765,1.2613475,-1.0376316,.77564591,-.73416376,.25,.125,-.24554211,-.035732504,-.41509011,-.33912086,-.39609781,1,-.0145579,-.052737724,-1.5259323,-.49689451,-.49689451,-.2614134,N
1011,3.3,5,4.1999998,HighSub,2.875,2.8,4.6999998,0,2,CLMG,0,-.65922976,1.2613475,-.92575759,.91871619,.14307311,.5,.25,.23190089,-.0064660818,-.075113878,-.33912086,-.14111562,1,-.0145579,-.033226006,-.96137255,-.17702591,-.17702591,.18080077,Y
862,3.3666666,5,3.9000001,MidSub,3.25,2.5999999,4.3000002,0,3,CLEAM,0,-.48062879,.47212499,-.25451341,.48950535,-.1493393,.75,.375,.70934391,.036893409,.42857587,-.33912086,.23665169,1,-.0145579,-.021368977,-.61829662,.29687345,.29687345,.58928841,Y
944,2.8666666,5,3.7,NoSub,3.5,2.2,3.9000001,0,3,BIEF,0,-1.8201374,-.31709847,.1929827,.20336446,-.73416376,.75,.375,.70934391,.0052165673,.060598753,-.33912086,-.039331153,1,-.0145579,-.020237807,-.58556694,-.049339917,-.049339917,.43254659,Y
932,4.0500002,5,3.5999999,MidSub,4.25,2.5,3.5,0,0,CLEAM,0,1.3500338,-1.1063219,1.5354711,.060293835,-.29554534,0,0,-.72298509,.010216122,.11867657,-.33912086,.0042272136,1,-.0145579,.026084881,.75475186,.005302933,.005302933,1.1300274,Y
1021,3.4000001,5,4.5999999,NoSub,2.5,4.5999999,4.6999998,1,2,BIG,6,-.39132765,1.2613475,-1.5970018,1.490998,2.7747841,.5,.75,2.1416728,.10939105,1.2707517,.26696751,1.0198057,1,-.0145579,-.0034762966,-.10058282,1.27932,1.27932,1.3393686,Y
803,3.6500001,5,4.0999999,HighSub,3.75,2,4.0999999,0,0,FIN,0,.27842668,.077512793,.64047885,.77564591,-1.0265762,0,0,-.72298509,-.022130743,-.25708392,-.33912086,-.27759317,1,-.0145579,-.0082327174,-.23820697,-.34823349,-.34823349,.45677978,Y
1003,2.9833333,5,3.9000001,NoSub,2.5,3.0999999,3.9000001,1,3,BIEF,0,-1.507585,-.31709847,-1.5970018,.48950535,.58169156,.75,.875,2.6191158,.089078531,1.0347894,-.33912086,.69131184,1,-.0145579,-.048336748,-1.3985927,.86723292,.86723292,.4843201,Y
805,3.0666666,5,2.8,HighSub,3.3125,2.9000001,3.3,0,2,DES-ESS,0,-1.2843338,-1.5009336,-.14263938,-1.0842694,.28927949,.5,.25,.23190089,-.043868668,-.50960463,-.33912086,-.46698368,1,-.0145579,-.02106503,-.60950214,-.58581901,-.58581901,.15233943,Y
813,3.25,5,3.7,HighSub,3.5,3,4.0999999,0,0,CLEAM,0,-.79318047,.077512793,.1929827,.20336446,.43548551,0,0,-.72298509,-.060831979,-.70666063,-.33912086,-.61477566,1,-.0145579,.000082744402,.0023958599,-.77122027,-.77122027,.3655878,Y
1041,3.6166666,5,4.0999999,NoSub,4.1875,2,4,0,2,IM,14,.18912554,-.11979283,1.4235971,.77564591,-1.0265762,.5,.25,.23190089,.060283698,.70029145,1.0750853,.7939899,1,-.0145579,.014907016,.43132716,.99603993,.99603993,1.4636836,Y
1067,4,5,3.3,NoSub,4.125,2.2,3.5999999,0,0,RI,0,1.2160825,-.90901625,1.311723,-.36891735,-.73416376,0,0,-.72298509,.0036827866,.042781442,-.33912086,-.052694134,1,-.0145579,.0089564314,.25915059,-.066103436,-.066103436,.84652358,Y
755,3.1833334,5,3.0999999,NoSub,3,2.3,4.4000001,0,1,IM,4,-.97178149,.66943061,-.70200956,-.65505826,-.58795774,.25,.125,-.24554211,-.049404878,-.57391655,.064938039,-.4142029,1,-.0145579,-.049936935,-1.4448931,-.51960689,-.51960689,-.23225001,N
759,4.2333331,5,4.4000001,NoSub,4.625,1,4.5999999,1,2,MM,2,1.8411859,1.0640419,2.2067153,1.2048575,-2.4886379,.5,.75,2.1416728,.27160144,3.1550844,-.13709141,2.3320403,1,-.0145579,.015542955,.44972765,2.9254847,2.9254847,2.4376061,Y
994,3.8833334,5,3.5,HighSub,4.1875,2.4000001,3.5999999,1,1,CLEF,0,.90353072,-.90901625,1.4235971,-.08277645,-.44175136,.25,.625,1.6642299,.16120917,1.8727019,-.33912086,1.3197463,1,-.0145579,.01927351,.55766898,1.6555877,1.6555877,1.8566283,Y
784,3.6666667,5,4,MidSub,3.0625,2.7,4.3000002,0,0,DES-ESS,112,.3230769,.47212499,-.59013551,.63257563,-.0031329209,0,0,-.72298509,-.050905876,-.59135306,10.974528,2.3001173,1,-.0145579,-.027780304,-.80380452,2.885438,2.885438,1.7908168,Y
800,3.8666666,5,2.4000001,MidSub,3.5625,3.2,4.1999998,0,1,AFC,12,.85887986,.27481842,.30485675,-1.6565509,.72789794,.25,.125,-.24554211,.017346311,.20150511,.87305588,.36939281,1,-.0145579,-.0040846402,-.11818488,.46339378,.46339378,.92260444,Y
985,3.2833333,5,3.0999999,NoSub,3.3125,2.5,4.1999998,0,4,BIG,1,-.70388001,.27481842,-.14263938,-.65505826,-.29554534,1,.5,1.1867869,.063958593,.7429812,-.23810615,.49770936,1,-.0145579,-.028328417,-.81966382,.6243636,.6243636,.65234989,Y
895,2.9333334,5,3.7,MidSub,2.75,3.3,2.5999999,0,0,BIEM,0,-1.6415358,-2.8820744,-1.1495057,.20336446,.87410396,0,0,-.72298509,-.16961329,-1.9703293,-.33912086,-1.5625272,1,-.0145579,-.031965166,-.92489094,-1.9601501,-1.9601501,-.6925205,N
780,3.7666667,5,4,NoSub,3.75,2.5999999,4.5999999,0,0,PPA,2,.59097838,1.0640419,.64047885,.63257563,-.1493393,0,0,-.72298509,.0016147179,.01875752,-.13709141,-.020204714,1,-.0145579,.0060420637,.17482513,-.02534629,-.02534629,.8247394,Y
871,3.2833333,5,3.7,HighSub,3,3,4.4000001,0,2,BIEF,2,-.70388001,.66943061,-.70200956,.20336446,.43548551,.5,.25,.23190089,-.010704865,-.12435411,-.13709141,-.12753844,1,-.0145579,-.026362667,-.76278603,-.15999369,-.15999369,.28861013,Y
850,4.1333332,5,2.5,MidSub,3.5,2.5999999,4.5,0,2,BIG,0,1.5732844,.86673623,.1929827,-1.5134807,-.1493393,.5,.25,.23190089,.073145248,.8496989,-.33912086,.55249393,1,-.0145579,-.021665106,-.62686497,.69308943,.69308943,.78311223,Y
802,3.6500001,5,3.2,NoSub,3.4375,2.8,4.1999998,0,0,FIN,0,.27842668,.27481842,.081108674,-.51198763,.14307311,0,0,-.72298509,-.035396282,-.41118434,-.33912086,-.39316848,1,-.0145579,-.013131225,-.37994233,-.49321973,-.49321973,.31341898,Y
810,3.0166667,5,1.8,HighSub,3,2,3.4000001,0,0,EMIT,0,-1.4182845,-1.3036275,-.70200956,-2.5149736,-1.0265762,0,0,-.72298509,-.12497978,-1.4518398,-.33912086,-1.17366,1,-.0145579,-.070110343,-2.0285985,-1.4723263,-1.4723263,-1.0004624,N
